Day;Month;Year;Plot ;Subplot;Group;Order;Family;Species; Visits;Plant;Plant_Simple;
25;3;2019;5;A1;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
25;3;2019;5;A1;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
25;3;2019;5;A2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
25;3;2019;5;A3;Fly;Diptera;NA;NA;1;LEMA;LEMA;
25;3;2019;5;A4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;5;A6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;B2;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
25;3;2019;5;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;C1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;C1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
25;3;2019;5;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
25;3;2019;5;D1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;5;D4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;D5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
25;3;2019;5;E1;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
25;3;2019;5;E1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
25;3;2019;5;E5;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;5;F1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;5;F4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;2;LEMA;LEMA;
25;3;2019;6;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;6;A3;Fly;Diptera;NA;NA;1;LEMA;LEMA;
25;3;2019;6;A4;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;6;B3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;6;C3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;6;C6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;6;D1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;6;D5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;6;D6;Fly;Diptera;NA;NA;1;LEMA;LEMA;
25;3;2019;6;F2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;6;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;6;F6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;7;B5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;7;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;7;C2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;7;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;7;D3;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;7;D5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;7;D6;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;7;D6;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;7;D6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
25;3;2019;7;E3;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
25;3;2019;7;E3;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;7;E6;Larva;Larva;NA;NA;1;LEMA;LEMA;
25;3;2019;8;A1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;8;A1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;2;LEMA;LEMA;
25;3;2019;8;B2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;2;LEMA;LEMA;
25;3;2019;8;B3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;8;B5;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;8;B5;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;ME;ME;
25;3;2019;8;C1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;8;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;8;C5;Bee;Hymenoptera;Chrysididae;Chrysididae;1;CHFU;CHFU;
25;3;2019;8;C6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
25;3;2019;8;D4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;8;D6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;8;E2;Fly;Diptera;NA;NA;1;LEMA;LEMA;
25;3;2019;8;E6;Beetle;Coleoptera;Oedemeridae;Oedemeridae;1;LEMA;LEMA;
25;3;2019;8;F2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
25;3;2019;8;F4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
25;3;2019;8;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
25;3;2019;8;F5;Beetle;Coleoptera;Cantharidae;Cantharidae;1;ME;ME;
25;3;2019;8;F6;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
25;3;2019;9;A3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;A3;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;9;A5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;B4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;B5;NA;NA;NA;NA;1;LEMA;LEMA;
25;3;2019;9;B5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;9;B5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;9;B5;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
25;3;2019;9;B5;Larva;Larva;NA;NA;1;LEMA;LEMA;
25;3;2019;9;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;E3;NA;NA;NA;NA;1;LEMA;LEMA;
25;3;2019;9;E4;NA;NA;NA;NA;1;LEMA;LEMA;
25;3;2019;9;E5;Larva;Larva;NA;NA;1;LEMA;LEMA;
25;3;2019;9;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
25;3;2019;9;E6;Beetle;Coleoptera;Buprestidae;Buprestidae;1;LEMA;LEMA;
2;4;2019;1;A4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;1;B1;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;1;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;1;C1;Fly;Diptera;Muscidae;Muscidae;1;LEMA;LEMA;
2;4;2019;1;C5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
2;4;2019;1;D2;Fly;Diptera;Muscidae;Muscidae;1;ME;ME;
2;4;2019;1;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;1;E2;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;1;E2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;1;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;1;E6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
2;4;2019;1;F6;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;1;F6;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;2;A1;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
2;4;2019;2;A1;Fly;Diptera;NA;NA;2;LEMA;LEMA;
2;4;2019;2;B1;Beetle;Coleoptera;Cantharidae;Cantharidae;1;LEMA;LEMA;
2;4;2019;2;B1;Fly;Diptera;NA;NA;5;ME;ME;
2;4;2019;2;B5;Beetle;Coleoptera;Cantharidae;Cantharidae;1;ME;ME;
2;4;2019;2;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;2;C1;Beetle;Coleoptera;Cantharidae;Cantharidae;1;LEMA;LEMA;
2;4;2019;2;C1;Beetle;Coleoptera;Cantharidae;Cantharidae;1;ME;ME;
2;4;2019;2;D1;Fly;Diptera;NA;NA;3;CHFU;CHFU;
2;4;2019;2;E2;Fly;Diptera;NA;NA;1;ME;ME;
2;4;2019;2;E2;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
2;4;2019;2;E4;Fly;Diptera;NA;NA;1;ME;ME;
2;4;2019;2;F1;Beetle;Coleoptera;Cantharidae;Cantharidae;1;LEMA;LEMA;
2;4;2019;3;B1;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;3;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;C3;Fly;Diptera;NA;NA;1;ME;ME;
2;4;2019;3;C6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;D2;Bee;Hymenoptera;Apoidea;Apoidea;5;LEMA;LEMA;
2;4;2019;3;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
2;4;2019;3;D6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
2;4;2019;3;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;E3;Fly;Diptera;NA;NA;1;ME;ME;
2;4;2019;3;E3;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;3;E4;Fly;Diptera;NA;NA;3;ME;ME;
2;4;2019;3;E4;Fly;Diptera;NA;NA;1;LEMA;LEMA;
2;4;2019;3;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;F2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;3;F3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
2;4;2019;3;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;3;F4;Fly;Diptera;NA;NA;2;ME;ME;
2;4;2019;4;A1;Fly;Diptera;Stratiomyidae;Odontomyia_sp.;1;LEMA;LEMA;
2;4;2019;4;A2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;4;A2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;3;LEMA;LEMA;
2;4;2019;4;A2;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
2;4;2019;4;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;4;B2;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;4;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;4;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;4;C4;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;4;C4;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;4;C5;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;4;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;4;E2;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
2;4;2019;4;E4;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;4;E5;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
2;4;2019;4;F1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;5;A2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;3;LEMA;LEMA;
2;4;2019;5;A2;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
2;4;2019;5;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;5;D2;Fly;Diptera;Syrphidae;Eupeodes_corollae;2;LEMA;LEMA;
2;4;2019;6;B2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
2;4;2019;6;B4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;6;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;4;LEMA;LEMA;
2;4;2019;6;C1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;6;C4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;6;C4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;6;D1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;6;D3;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;6;F4;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;7;A5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
2;4;2019;7;B3;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;7;C1;Fly;Diptera;NA;NA;2;LEMA;LEMA;
2;4;2019;7;C1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;2;LEMA;LEMA;
2;4;2019;7;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;7;D1;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;7;E2;Fly;Diptera;Muscidae;Muscidae;1;ME;ME;
2;4;2019;7;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;7;E2;Fly;Diptera;Muscidae;Muscidae;2;ME;ME;
2;4;2019;7;F2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
2;4;2019;7;F3;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;7;F4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;8;A3;Fly;Diptera;NA;NA;1;LEMA;LEMA;
2;4;2019;8;A3;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;8;A5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;8;B3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;B3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
2;4;2019;8;B4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
2;4;2019;8;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;B5;Beetle;Coleoptera;Melyridae;Malachius_bipustulatus;1;LEMA;LEMA;
2;4;2019;8;C2;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
2;4;2019;8;C2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;8;C2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
2;4;2019;8;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
2;4;2019;8;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;C4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
2;4;2019;8;C5;Fly;Diptera;NA;NA;1;ME;ME;
2;4;2019;8;D3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;D4;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
2;4;2019;8;D5;Beetle;Coleoptera;Oedemeridae;Oedemeridae;1;LEMA;LEMA;
2;4;2019;8;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;F1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
2;4;2019;8;F2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;8;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
2;4;2019;8;F4;Beetle;Coleoptera;Melyridae;Malachius_bipustulatus;1;LEMA;LEMA;
2;4;2019;8;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;9;B6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;9;C5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
2;4;2019;9;D5;Fly;Diptera;Muscidae;Muscidae;1;ME;ME;
2;4;2019;9;E3;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;2;LEMA;LEMA;
2;4;2019;9;E6;Fly;Diptera;Muscidae;Muscidae;1;ME;ME;
2;4;2019;9;F4;Fly;Diptera;Muscidae;Muscidae;1;ME;ME;
2;4;2019;9;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
11;4;2019;1;B1;Beetle;Coleoptera;Oedemeridae;Oedemeridae;1;LEMA;LEMA;
11;4;2019;1;E3;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;ME;ME;
11;4;2019;1;E5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;1;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;1;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;1;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;1;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;1;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;1;F5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;A3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;B3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;C1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;4;2019;2;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;D1;Beetle;Coleoptera;Nitidulidae;Brassicogethes_sp.;1;LEMA;LEMA;
11;4;2019;2;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;4;2019;2;D1;Fly;Diptera;Muscidae;Muscidae;1;LEMA;LEMA;
11;4;2019;2;D1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;D1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;D4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;4;2019;2;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;4;2019;2;E1;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
11;4;2019;2;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;E5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;E6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;F1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;F2;Beetle;Coleoptera;Melyridae;Malachius_sp.;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;F3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Nitidulidae;Brassicogethes_sp.;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Nitidulidae;Brassicogethes_sp.;1;LEMA;LEMA;
11;4;2019;2;F3;Beetle;Coleoptera;Nitidulidae;Brassicogethes_sp.;1;LEMA;LEMA;
11;4;2019;2;F6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;4;2019;3;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;3;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;ME;ME;
11;4;2019;3;C3;Fly;Diptera;NA;NA;1;ME;ME;
11;4;2019;3;C3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;ME;ME;
11;4;2019;3;D4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;ME;ME;
11;4;2019;3;D6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;3;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
11;4;2019;3;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;3;LEMA;LEMA;
11;4;2019;3;F1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
11;4;2019;3;F2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;3;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;4;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;4;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;4;E1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;4;2019;4;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
