Day;Month;Year;Plot;Subplot;Group;Order;Family;Species;Plant;Plant_Simple;Time;Abundances
22;2;2016;7;B6;Bees;Hymenoptera;Andrenidae;Andrena_hesperia;CHFU;CHFU;12.25;1
22;2;2016;7;C2;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.25;1
22;2;2016;7;D4;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;D5;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;12.25;2
22;2;2016;7;D5;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;E1;Beetles;Coleoptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;E1;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;2
22;2;2016;7;E2;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;12.25;1
22;2;2016;7;E4;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;2
22;2;2016;7;F3;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;F4;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;F5;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;12.25;2
22;2;2016;7;F6;Flies;Diptera;NA;NA;CHFU;CHFU;12.25;1
22;2;2016;7;NA;NA;NA;NA;NA;RAPE;RAPE;12.25;1
22;2;2016;7;NA;NA;NA;NA;NA;SOAS;SOAS;12.25;1
22;2;2016;8;A2;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;2
22;2;2016;8;A3;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;B4;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;B5;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;13.15;1
22;2;2016;8;B5;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;B6;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;3
22;2;2016;8;C5;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;13.15;1
22;2;2016;8;C5;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;C6;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;2
22;2;2016;8;D1;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;2
22;2;2016;8;D4;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;13.15;1
22;2;2016;8;E1;Bees;Hymenoptera;Apidae;Eucera_sp.;CHFU;CHFU;13.15;1
22;2;2016;8;E4;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;13.15;1
22;2;2016;8;E5;Beetles;Coleoptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;F6;Flies;Diptera;NA;NA;CHFU;CHFU;13.15;1
22;2;2016;8;NA;NA;NA;NA;NA;RAPE;RAPE;13.15;1
22;2;2016;9;B5;Flies;Diptera;Muscidae;Musca_sp.;CHFU;CHFU;13.54;1
22;2;2016;9;C2;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;13.54;1
22;2;2016;9;C2;Flies;Diptera;NA;NA;CHFU;CHFU;13.54;1
22;2;2016;9;C4;Flies;Diptera;Muscidae;Musca_sp.;CHFU;CHFU;13.54;1
22;2;2016;9;C4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.54;1
22;2;2016;9;D3;Bees;Hymenoptera;Andrenidae;NA;RAPE;RAPE;13.54;1
22;2;2016;9;D3;Flies;Diptera;Syrphidae;NA;RAPE;RAPE;13.54;1
22;2;2016;9;D6;Bees;Hymenoptera;Andrenidae;Andrena_hesperia;CHFU;CHFU;13.54;1
22;2;2016;9;D6;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;13.54;1
22;2;2016;9;E4;Bees;Hymenoptera;Andrenidae;Andrena_sp.;CHFU;CHFU;13.54;1
22;2;2016;9;F2;Flies;Diptera;NA;NA;CHFU;CHFU;13.54;1
22;2;2016;9;F5;Bees;Hymenoptera;Andrenidae;Andrena_hesperia;CHFU;CHFU;13.54;1
22;2;2016;9;F5;Flies;Diptera;NA;NA;CHFU;CHFU;13.54;1
22;2;2016;9;F6;Flies;Diptera;NA;NA;CHFU;CHFU;13.54;1
23;4;2019;7;D1;Beetles;Coleoptera;Mordellidae;NA;CHMI;CHMI;13.58;1
23;4;2019;7;D3;Flies;Diptera;Bibionidae;Dilophus_sp.;CHMI;CHMI;13.58;1
23;4;2019;7;D4;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.58;1
23;4;2019;7;E4;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.58;1
23;4;2019;7;E4;NA;NA;NA;NA;LEMA;LEMA;13.58;1
23;4;2019;7;F3;Beetles;Coleoptera;Curculionidae;NA;LEMA;LEMA;13.58;1
23;4;2019;7;F4;Beetles;Coleoptera;Curculionidae;NA;LEMA;LEMA;13.58;1
23;4;2019;7;F4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;CHMI;CHMI;13.58;1
23;4;2019;7;F4;Beetles;Coleoptera;Mordellidae;NA;CHMI;CHMI;13.58;1
23;4;2019;7;F5;Beetles;Coleoptera;Mordellidae;NA;CHMI;CHMI;13.58;1
23;4;2019;8;A4;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
23;4;2019;8;B5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
23;4;2019;8;B5;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;13.46;1
23;4;2019;8;C2;NA;NA;NA;NA;LEMA;LEMA;13.46;1
23;4;2019;8;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.46;1
23;4;2019;8;F3;Flies;Diptera;Bibionidae;Dilophus_sp.;PUPA;PUPA;13.46;1
23;4;2019;9;B6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.37;1
23;4;2019;9;D6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.37;1
23;4;2019;9;E5;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.37;1
23;4;2019;9;E6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.37;1
23;4;2019;9;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;LEMA;LEMA;13.37;2
25;3;2019;1;A2;Flies;Diptera;Stratiomyidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;A3;Beetles;Coleoptera;Buprestidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;A5;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;A6;Beetles;Coleoptera;Buprestidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;A6;Flies;Diptera;Stratiomyidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;B2;Flies;Diptera;Stratiomyidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;C3;Flies;Diptera;Stratiomyidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;C4;Beetles;Coleoptera;Melyridae;NA;LEMA;LEMA;12.59;2
25;3;2019;1;D1;Beetles;Coleoptera;Melyridae;NA;LEMA;LEMA;12.59;2
25;3;2019;1;D3;Beetles;Coleoptera;Chrysomelidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;D3;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;D3;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;D4;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;D5;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;12.59;1
25;3;2019;1;D5;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;E3;Flies;Diptera;Syrphidae;Eupeodes_sp.;LEMA;LEMA;12.59;1
25;3;2019;1;E3;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;12.59;1
25;3;2019;2;A1;Flies;Diptera;Stratiomyidae;Nemotelus_sp.;LEMA;LEMA;12.59;1
25;3;2019;2;A5;Flies;Diptera;Syrphidae;Episyrphus_balteatus;LEMA;LEMA;12.59;1
25;3;2019;2;A5;Flies;Diptera;Syrphidae;Eupeodes_corollae;ME;ME;12.59;1
25;3;2019;2;C6;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;2;D1;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;12.59;1
25;3;2019;2;D2;Bees;Hymenoptera;Apoidea;NA;ME;ME;12.59;1
25;3;2019;2;D6;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;12.59;1
25;3;2019;2;E2;Flies;Diptera;Stratiomyidae;Nemotelus_sp.;ME;ME;12.59;1
25;3;2019;2;E3;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;2;E6;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;2;E6;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;12.59;1
25;3;2019;2;F6;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;A1;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;C6;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;E1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;E3;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;E4;Flies;Diptera;NA;NA;ME;ME;12.59;1
25;3;2019;3;F1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;F2;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;12.59;1
25;3;2019;3;F4;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.59;1
25;3;2019;3;F5;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;12.59;1
25;3;2019;4;A2;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.38;1
25;3;2019;4;A5;Beetles;Coleoptera;Mordellidae;NA;HOMA;HOMA;13.38;1
25;3;2019;4;B4;Bees;Hymenoptera;Apoidea;NA;LEMA;LEMA;13.38;1
25;3;2019;4;B4;Bees;Hymenoptera;Apoidea;NA;ME;ME;13.38;1
25;3;2019;4;C2;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;13.38;1
25;3;2019;4;C2;Flies;Diptera;Syrphidae;Chrysotoxum_sp.;LEMA;LEMA;13.38;1
25;3;2019;4;D5;Flies;Diptera;Stratiomyidae;Nemotelus_sp.;LEMA;LEMA;13.38;1
25;3;2019;4;D5;Flies;Diptera;Syrphidae;Odontomyia_sp.;LEMA;LEMA;13.38;1
25;3;2019;4;F6;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;13.38;2
25;3;2019;4;OUT;Bees;Hymenoptera;Apidae;Apis_mellifera;0;0;13.38;1
25;3;2019;5;A1;Flies;Diptera;Stratiomyidae;Nemotelus_sp.;LEMA;LEMA;12.16;1
25;3;2019;5;A1;Flies;Diptera;Syrphidae;Eupeodes_corollae;LEMA;LEMA;12.16;1
25;3;2019;5;A2;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;12.16;1
25;3;2019;5;A3;Flies;Diptera;NA;NA;LEMA;LEMA;12.16;1
25;3;2019;5;A4;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.16;1
25;3;2019;5;B2;Flies;Diptera;Syrphidae;Eupeodes_corollae;LEMA;LEMA;12.16;1
25;3;2019;5;C1;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;12.16;1
25;3;2019;5;C5;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;12.16;1
25;3;2019;5;D1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.16;1
25;3;2019;5;D5;Flies;Diptera;Syrphidae;Eupeodes_corollae;LEMA;LEMA;12.16;1
25;3;2019;5;E1;Flies;Diptera;Syrphidae;Eupeodes_corollae;LEMA;LEMA;12.16;1
25;3;2019;5;E1;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;12.16;1
25;3;2019;5;E5;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.16;1
25;3;2019;5;F4;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;12.16;1
25;3;2019;6;A3;Flies;Diptera;NA;NA;LEMA;LEMA;11.40;1
25;3;2019;6;A4;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;11.40;1
25;3;2019;6;B3;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.40;1
25;3;2019;6;C3;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.40;1
25;3;2019;6;D6;Flies;Diptera;NA;NA;LEMA;LEMA;11.40;1
25;3;2019;6;F6;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.40;1
25;3;2019;7;B5;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;11.40;1
25;3;2019;7;C2;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;11.40;1
25;3;2019;7;D3;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;11.40;1
25;3;2019;7;D5;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;11.40;1
25;3;2019;7;D6;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;11.40;2
25;3;2019;7;D6;Flies;Diptera;Bibionidae;Dilophus_sp.;LEMA;LEMA;11.40;1
25;3;2019;7;E3;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;11.40;1
25;3;2019;7;E3;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;11.40;1
25;3;2019;7;E6;Larva;Larva;NA;NA;LEMA;LEMA;11.40;1
25;3;2019;8;A1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.41;1
25;3;2019;8;B2;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.41;1
25;3;2019;8;B5;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.41;1
25;3;2019;8;B5;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;ME;ME;11.41;1
25;3;2019;8;C1;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.41;1
25;3;2019;8;C5;Bees;Hymenoptera;Chrysididae;NA;CHFU;CHFU;11.41;1
25;3;2019;8;C6;Flies;Diptera;NA;NA;CHFU;CHFU;11.41;1
25;3;2019;8;E2;Flies;Diptera;NA;NA;LEMA;LEMA;11.41;1
25;3;2019;8;F2;Flies;Diptera;Syrphidae;Sphaerophoria_scripta;LEMA;LEMA;11.41;1
25;3;2019;8;F4;Beetles;Coleoptera;Nitidulidae;Meligethes_sp.;LEMA;LEMA;11.41;1
25;3;2019;8;F6;Flies;Diptera;Stratiomyidae;Nemotelus_sp.;LEMA;LEMA;11.41;1
25;3;2019;9;A3;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;12.14;1
25;3;2019;9;B5;Beetles;Coleoptera;Mordellidae;NA;LEMA;LEMA;12.14;3
25;3;2019;9;B5;Larva;Larva;NA;NA;LEMA;LEMA;12.14;1
25;3;2019;9;B5;NA;NA;NA;NA;LEMA;LEMA;12.14;1
25;3;2019;9;E3;NA;NA;NA;NA;LEMA;LEMA;12.14;1
25;3;2019;9;E4;NA;NA;NA;NA;LEMA;LEMA;12.14;1
25;3;2019;9;E5;Larva;Larva;NA;NA;LEMA;LEMA;12.14;1
25;3;2019;9;E6;Beetles;Coleoptera;Buprestidae;NA;LEMA;LEMA;12.14;1
26;1;2016;1;E5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;15.30;1
26;1;2016;1;NA;NA;NA;NA;NA;LEMA;LEMA;15.30;1
26;1;2016;1;NA;NA;NA;NA;NA;SOAS;SOAS;15.30;1
26;1;2016;2;A1;NA;NA;NA;NA;CHFU;CHFU;12.15;1
26;1;2016;2;E2;Flies;Diptera;NA;NA;CHFU;CHFU;12.15;1
26;1;2016;2;NA;NA;NA;NA;NA;SOAS;SOAS;12.15;1
26;1;2016;3;C2;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.46;1
26;1;2016;3;C3;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.46;2
26;1;2016;3;C5;Flies;Diptera;Syrphidae;NA;SOAS;SOAS;12.46;1
26;1;2016;3;D4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.46;2
26;1;2016;3;F4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;12.46;1
26;1;2016;7;B1;Flies;Diptera;NA;NA;CHFU;CHFU;13.30;1
26;1;2016;7;D1;Flies;Diptera;NA;NA;CHFU;CHFU;13.30;1
26;1;2016;7;D1;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.30;1
26;1;2016;7;E1;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.30;1
26;1;2016;7;E3;Flies;Diptera;Syrphidae;Sphaerophoria_sp.;CHFU;CHFU;13.30;1
26;1;2016;7;F4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;13.30;1
26;1;2016;7;NA;NA;NA;NA;NA;LEMA;LEMA;13.30;1
26;1;2016;7;NA;NA;NA;NA;NA;SOAS;SOAS;13.30;1
26;1;2016;8;D1;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.05;2
26;1;2016;8;D5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.05;1
26;1;2016;8;D6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.05;1
26;1;2016;8;E1;Flies;Diptera;NA;NA;CHFU;CHFU;14.05;1
26;1;2016;8;E1;Flies;Diptera;Syrphidae;NA;NA;NA;14.05;1
26;1;2016;8;E6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.05;1
26;1;2016;8;F1;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.36;1
26;1;2016;8;F6;Beetles;Coleoptera;Melyridae;Psilothrix_viridicoerulea;CHFU;CHFU;14.05;1
26;1;2016;8;NA;NA;NA;NA;NA;RAPE;RAPE;14.05;1
26;1;2016;9;D4;Flies;Diptera;NA;NA;CHFU;CHFU;14.36;1
26;1;2016;9;D5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.36;1
26;1;2016;9;E3;Flies;Diptera;NA;NA;CHFU;CHFU;14.36;1
26;1;2016;9;E4;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;CHFU;CHFU;14.36;1
26;1;2016;9;E4;Flies;Diptera;NA;NA;CHFU;CHFU;14.36;1
26;1;2016;9;E4;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.36;2
26;1;2016;9;E5;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.36;2
26;1;2016;9;E6;Flies;Diptera;NA;NA;CHFU;CHFU;14.36;1
26;1;2016;9;E6;Flies;Diptera;Syrphidae;NA;CHFU;CHFU;14.36;1
26;1;2016;9;F5;Flies;Diptera;NA;NA;CHFU;CHFU;14.36;1
26;1;2016;9;NA;NA;NA;NA;NA;LEMA;LEMA;14.36;1
26;1;2016;9;NA;NA;NA;NA;NA;RAPE;RAPE;14.36;1
26;1;2016;9;NA;NA;NA;NA;NA;SOAS;SOAS;14.36;1
26;1;2016;NA;OUT;Flies;Diptera;NA;NA;NA;NA;NA;1
26;1;2016;NA;OUT;Flies;Diptera;Syrphidae;NA;NA;NA;NA;1
26;3;2016;1;D6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;1
26;3;2016;1;E1;Bees;Hymenoptera;Andrenidae;Andrena_cinerea_elliptica;LEMA;LEMA;11.30;1
26;3;2016;1;E1;Bees;Hymenoptera;Apidae;Eucera_sp.;LEMA;LEMA;11.30;1
26;3;2016;1;E1;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;11.30;1
26;3;2016;1;E5;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;11.30;1
26;3;2016;1;F1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;8
26;3;2016;1;F2;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;6
26;3;2016;1;F3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;5
26;3;2016;1;F5;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;6
26;3;2016;1;F6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.30;5
26;3;2016;2;A2;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.20;7
26;3;2016;2;A4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.20;4
26;3;2016;2;B1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.20;2
26;3;2016;2;B3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.20;3
26;3;2016;2;B4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;12.20;3
26;3;2016;2;F3;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;12.20;1
26;3;2016;2;F3;Flies;Diptera;NA;NA;LEMA;LEMA;12.20;1
26;3;2016;2;F6;Flies;Diptera;NA;NA;LEMA;LEMA;12.20;1
26;3;2016;3;A4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;13;1
26;3;2016;3;A5;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;13;1
26;3;2016;3;D3;Bees;Hymenoptera;Apidae;Eucera_sp.;LEMA;LEMA;13;1
26;3;2016;3;D3;Flies;Diptera;Syrphidae;Sphaerophoria_sp.;LEMA;LEMA;13;1
26;3;2016;3;D5;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;13;1
26;3;2016;3;D5;Flies;Diptera;NA;NA;LEMA;LEMA;13;1
26;3;2016;3;D6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;13;1
26;3;2016;3;E3;Flies;Diptera;NA;NA;LEMA;LEMA;13;1
26;3;2016;3;E6;Flies;Diptera;NA;NA;LEMA;LEMA;13;1
26;3;2016;3;F6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;13;3
26;3;2016;4;A2;Butterflies;Lepidoptera;Pieridae;Euchloe_sp.;LEMA;LEMA;14;1
26;3;2016;4;A2;Flies;Diptera;Syrphidae;NA;SPRU;SPRU;14;1
26;3;2016;4;A5;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;14;1
26;3;2016;4;A5;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;ME;ME;14;1
26;3;2016;4;C4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;14;1
26;3;2016;4;C5;Bees;Hymenoptera;Halictidae;Sphecodes_sp.;LEMA;LEMA;14;1
26;3;2016;4;D2;Flies;Diptera;Syrphidae;NA;SPRU;SPRU;14;1
26;3;2016;4;D3;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;14;1
26;3;2016;4;D4;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;14;1
26;3;2016;4;E6;Beetles;Coleoptera;NA;NA;LEMA;LEMA;14;4
26;3;2016;5;A3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;14.50;1
26;3;2016;5;C2;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;14.50;1
26;3;2016;5;C2;Flies;Diptera;Syrphidae;NA;ME;ME;14.50;1
26;3;2016;6;C3;Beetles;Coleoptera;NA;NA;LEMA;LEMA;15.30;1
26;3;2016;6;D4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;15.30;1
26;4;2016;1;C5;Bees;Hymenoptera;Megachilidae;Osmia_submicans;LEMA;LEMA;11.10;1
26;4;2016;1;D2;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.10;1
26;4;2016;1;D4;Bees;Hymenoptera;Apidae;Eucera_sp.;LEMA;LEMA;11.10;1
26;4;2016;1;D6;Bees;Hymenoptera;Megachilidae;Osmia_submicans;LEMA;LEMA;11.10;1
26;4;2016;1;E3;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;11.10;2
26;4;2016;1;E3;Flies;Diptera;Syrphidae;NA;LEMA;LEMA;11.10;1
26;4;2016;1;E5;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;11.10;1
26;4;2016;1;E5;Bees;Hymenoptera;Apidae;Eucera_sp.;LEMA;LEMA;11.10;1
26;4;2016;1;F1;Beetles;Coleoptera;NA;NA;LEMA;LEMA;11.10;1
26;4;2016;1;F5;Bees;Hymenoptera;Andrenidae;NA;SCLA;SCLA;11.10;1
26;4;2016;1;F5;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;11.10;3
26;4;2016;1;OUT;Neuroptera;Neuroptera;Ascalaphidae;Libelloides_sp.;Out;Out;11.10;1
26;4;2016;2;D4;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;ME;ME;12.30;1
26;4;2016;2;F1;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;12.30;2
26;4;2016;2;F1;Bees;Hymenoptera;Andrenidae;NA;ME;ME;12.30;1
26;4;2016;2;F4;Bees;Hymenoptera;Megachilidae;Osmia_submicans;LEMA;LEMA;12.30;2
26;4;2016;2;F4;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;12.30;1
26;4;2016;3;C4;Beetles;Coleoptera;NA;NA;LEMA;LEMA;13.10;1
26;4;2016;3;C6;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;13.10;1
26;4;2016;3;D4;Bees;Hymenoptera;Andrenidae;NA;LEMA;LEMA;13.10;1
26;4;2016;3;D4;Bees;Hymenoptera;Megachilidae;Osmia_submicans;LEMA;LEMA;13.10;1
26;4;2016;3;D6;Bees;Hymenoptera;Halictidae;Lasioglossum_sp.;LEMA;LEMA;13.10;1
26;4;2016;4;B3;Bees;Hymenoptera;Megachilidae;Osmia_submicans;LEMA;LEMA;13.45;1
26;4;2016;4;D2;Bees;Hymenoptera;Megachilidae;Osmia_submicans;BEMA;BEMA;13.45;1
26;4;2016;4;D2;Bees;Hymenoptera;Megachilidae;Osmia_submicans;ME;ME;13.45;1
26;4;2016;4;D6;Butterflies;Lepidoptera;Pieridae;Colias_croceus;LEMA;LEMA;13.45;1
26;4;2016;7;F1;Beetles;Coleoptera;NA;NA;ME;ME;15.15;1
26;4;2016;8;C5;Flies;Diptera;NA;NA;BEMA;BEMA;15.45;1
27;2;2019;1;C5;Flies;Diptera;Bibionidae;Dilophus_sp.;CHFU;CHFU;11.20;2
